file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\voyage\SampleVoyages.java,se.citerus.dddsample.domain.model.voyage.SampleVoyages,getAll/0,false,127,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\voyage\SampleVoyages.java,se.citerus.dddsample.domain.model.voyage.SampleVoyages,lookup/1[se.citerus.dddsample.domain.model.voyage.VoyageNumber],false,131,2,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\voyage\SampleVoyages.java,se.citerus.dddsample.domain.model.voyage.SampleVoyages,"createVoyage/3[java.lang.String,se.citerus.dddsample.domain.model.location.Location,se.citerus.dddsample.domain.model.location.Location]",false,24,5,4,0,4,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\com\pathfinder\api\GraphTraversalService.java,com.pathfinder.api.GraphTraversalService,"findShortestPath/3[java.lang.String,java.lang.String,java.util.Properties]",false,14,1,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\com\pathfinder\internal\GraphDAOStub.java,com.pathfinder.internal.GraphDAOStub,listAllNodes/0,false,12,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\com\pathfinder\internal\GraphDAOStub.java,com.pathfinder.internal.GraphDAOStub,"getTransitEdge/2[java.lang.String,java.lang.String]",false,18,0,0,0,0,5,1,8,5,1,2,1,0,0,0,4,0,0,5,5,1,0,1,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,finalArrivalDate/0,false,114,2,4,2,2,2,3,9,2,1,0,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,10,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,lastLeg/0,false,127,1,3,3,0,2,3,8,2,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,Itinerary/0,true,159,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,equals/1[java.lang.Object],false,145,1,1,0,1,4,2,6,3,1,1,2,1,1,0,3,0,0,0,0,1,0,1,0,0,0,13,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,sameValueAs/1[se.citerus.dddsample.domain.model.cargo.Itinerary],false,140,1,1,1,0,2,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,isExpected/1[se.citerus.dddsample.domain.model.handling.HandlingEvent],false,48,5,14,3,11,12,13,26,8,2,1,13,1,1,2,4,0,2,0,1,2,0,3,0,0,0,20,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,legs/0,false,38,1,7,7,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,finalArrivalLocation/0,false,103,3,3,1,2,2,3,8,2,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,Itinerary/1[java.util.List<se.citerus.dddsample.domain.model.cargo.Leg>],true,28,1,11,11,0,1,2,5,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,initialDepartureLocation/0,false,92,2,2,1,1,2,3,8,2,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Itinerary.java,se.citerus.dddsample.domain.model.cargo.Itinerary,hashCode/0,false,155,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\infrastructure\persistence\inmemory\HandlingEventRepositoryInMem.java,se.citerus.dddsample.infrastructure.persistence.inmemory.HandlingEventRepositoryInMem,lookupHandlingHistoryOfCargo/1[se.citerus.dddsample.domain.model.cargo.TrackingId],false,26,3,1,0,1,2,2,5,1,1,1,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,10,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\infrastructure\persistence\inmemory\HandlingEventRepositoryInMem.java,se.citerus.dddsample.infrastructure.persistence.inmemory.HandlingEventRepositoryInMem,store/1[se.citerus.dddsample.domain.model.handling.HandlingEvent],false,15,3,2,0,2,2,5,9,0,2,1,5,0,0,0,1,0,0,0,0,3,0,1,0,0,0,9,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\handling\HandlingEventRepository.java,se.citerus.dddsample.domain.model.handling.HandlingEventRepository,lookupHandlingHistoryOfCargo/1[se.citerus.dddsample.domain.model.cargo.TrackingId],false,18,2,6,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\handling\HandlingEventRepository.java,se.citerus.dddsample.domain.model.handling.HandlingEventRepository,store/1[se.citerus.dddsample.domain.model.handling.HandlingEvent],false,10,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\LegDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.LegDTO,getLoadTime/0,false,46,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\LegDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.LegDTO,getUnloadTime/0,false,50,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\LegDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.LegDTO,getVoyageNumber/0,false,34,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\LegDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.LegDTO,getFrom/0,false,38,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\LegDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.LegDTO,getTo/0,false,42,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\LegDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.LegDTO,"LegDTO/5[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date]",true,26,0,4,4,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,unloadTime/0,false,49,0,3,3,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,loadLocation/0,false,37,1,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,"Leg/5[se.citerus.dddsample.domain.model.voyage.Voyage,se.citerus.dddsample.domain.model.location.Location,se.citerus.dddsample.domain.model.location.Location,java.util.Date,java.util.Date]",true,23,2,11,11,0,1,1,8,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,equals/1[java.lang.Object],false,65,1,1,0,1,4,2,6,3,1,1,2,1,1,0,3,0,0,0,0,1,0,1,0,0,0,13,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,loadTime/0,false,45,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,Leg/0,true,85,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,unloadLocation/0,false,41,1,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,sameValueAs/1[se.citerus.dddsample.domain.model.cargo.Leg],false,54,2,1,1,0,2,2,3,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,voyage/0,false,33,1,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Leg.java,se.citerus.dddsample.domain.model.cargo.Leg,hashCode/0,false,75,1,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testRoutingStatus/0,false,71,6,12,0,12,1,9,17,0,4,0,9,0,0,0,0,0,0,1,0,4,0,0,1,0,0,33,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testlastKnownLocationloaded/0,false,122,4,3,0,3,1,5,4,0,1,0,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testEquality/0,false,129,4,4,0,4,1,5,12,0,6,0,5,0,0,0,0,0,0,8,0,6,0,0,0,0,0,25,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,populateCargoReceivedStockholm/0,false,178,6,8,1,7,1,3,7,1,2,0,3,1,1,0,0,0,0,2,0,2,0,0,0,0,0,16,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testlastKnownLocationClaimed/0,false,108,4,3,0,3,1,5,4,0,1,0,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,populateCargoOnHongKong/0,false,238,6,7,0,7,1,3,10,1,1,0,3,1,1,0,0,0,0,6,0,1,0,0,0,0,0,16,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,populateCargoOnHamburg/0,false,211,6,8,1,7,1,3,8,1,1,0,3,1,1,0,0,0,0,4,0,1,0,0,0,0,0,15,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testIsMisdirected/0,false,254,8,10,0,10,1,9,41,0,2,0,9,1,1,0,0,0,0,1,28,9,0,0,0,0,0,22,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testConstruction/0,false,55,6,9,0,9,1,8,10,0,4,0,8,0,0,0,0,0,0,2,0,4,0,0,0,0,0,26,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,getDate/1[java.lang.String],false,340,0,6,6,0,1,1,4,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,2,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,populateCargoClaimedMelbourne/0,false,188,4,6,1,5,1,4,6,1,1,0,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,12,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,populateCargoOffMelbourne/0,false,222,6,8,1,7,1,3,11,1,1,0,3,1,1,0,0,0,0,7,0,1,0,0,0,0,0,15,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,"setUpCargoWithItinerary/3[se.citerus.dddsample.domain.model.location.Location,se.citerus.dddsample.domain.model.location.Location,se.citerus.dddsample.domain.model.location.Location]",false,319,6,8,2,6,1,2,6,1,2,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,15,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testIsUnloadedAtFinalDestination/0,false,144,9,11,0,11,1,10,17,0,2,0,10,1,1,0,0,0,0,1,4,2,0,0,0,0,0,22,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testlastKnownLocationUnloaded/0,false,115,4,3,0,3,1,5,4,0,1,0,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testlastKnownLocationUnknownWhenNoEvents/0,false,94,5,5,0,5,1,4,4,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,populateCargoOffHongKong/0,false,197,6,8,1,7,1,3,9,1,1,0,3,1,1,0,0,0,0,5,0,1,0,0,0,0,0,16,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,setUp/0,false,44,4,4,0,4,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest,testlastKnownLocationReceived/0,false,101,4,3,0,3,1,5,4,0,1,0,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\AdminAcceptanceTest.java,se.citerus.dddsample.acceptance.AdminAcceptanceTest,adminSiteCargoListContainsCannedCargo/0,false,17,2,3,0,3,1,3,6,0,1,0,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,14,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\AdminAcceptanceTest.java,se.citerus.dddsample.acceptance.AdminAcceptanceTest,adminSiteCanBookNewCargo/0,false,26,5,15,0,15,1,17,19,0,6,0,17,0,0,0,0,0,0,7,1,9,1,0,0,0,0,24,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,routeSpecification/0,false,102,1,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,delivery/0,false,88,1,17,17,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,assignToRoute/1[se.citerus.dddsample.domain.model.cargo.Itinerary],false,124,2,9,8,1,1,2,5,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,14,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,specifyNewRoute/1[se.citerus.dddsample.domain.model.cargo.RouteSpecification],false,111,2,4,3,1,1,2,5,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,9,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,toString/0,false,183,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,Cargo/0,true,187,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,itinerary/0,false,95,2,6,5,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,equals/1[java.lang.Object],false,166,1,2,1,1,4,2,6,3,1,1,2,1,1,0,3,0,0,0,0,1,0,1,0,0,0,20,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,"Cargo/2[se.citerus.dddsample.domain.model.cargo.TrackingId,se.citerus.dddsample.domain.model.cargo.RouteSpecification]",true,54,3,25,23,2,1,3,8,0,0,2,3,0,0,0,0,0,0,2,0,4,0,0,0,0,0,11,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,origin/0,false,81,1,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,sameIdentityAs/1[se.citerus.dddsample.domain.model.cargo.Cargo],false,156,2,2,1,1,2,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,hashCode/0,false,178,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Cargo.java,se.citerus.dddsample.domain.model.cargo.Cargo,trackingId/0,false,74,1,11,11,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
