file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\HandlingEventRegistrationAttemptConsumer.java,se.citerus.dddsample.infrastructure.messaging.jms.HandlingEventRegistrationAttemptConsumer,class,7,8,1,7,3,1,0,9,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,1,0,0,17,0,0,0,1,0,0,0,4,0,4,1,0,0,0,27,1,1
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\voyage\Voyage.java,se.citerus.dddsample.domain.model.voyage.Voyage$Builder,innerclass,6,6,0,6,3,1,0,2,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,19,2,0,0,0,0,2,0,4,0,3,0,0,0,0,30,25,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\CargoTest.java,se.citerus.dddsample.domain.model.cargo.CargoTest$Anonymous1,anonymous,1,1,0,1,2,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\application\util\SampleDataGenerator.java,se.citerus.dddsample.application.util.SampleDataGenerator$Anonymous2,anonymous,2,2,0,2,1,1,0,5,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\application\util\SampleDataGenerator.java,se.citerus.dddsample.application.util.SampleDataGenerator$Anonymous1,anonymous,15,15,0,15,4,1,0,12,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,55,0,1,0,2,0,23,0,18,0,18,1,0,0,0,59,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\JmsApplicationEventsImpl.java,se.citerus.dddsample.infrastructure.messaging.jms.JmsApplicationEventsImpl,class,9,10,1,9,10,1,0,4,17,0.7428571,0.0,0.0,10,0,10,0,0,0,10,0,0,0,7,1,0,7,0,0,1,0,0,64,0,0,0,0,0,4,0,8,4,8,0,4,0,0,44,17,4
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\TrackingIdTest.java,se.citerus.dddsample.domain.model.cargo.TrackingIdTest,class,2,2,0,2,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,14,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\ValueObject.java,se.citerus.dddsample.domain.shared.ValueObject,interface,1,16,15,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\location\Location.java,se.citerus.dddsample.domain.model.location.Location,class,3,43,40,3,11,1,0,4,4,0.71875,0.0,0.0,8,0,6,0,0,2,8,0,0,0,4,1,1,3,0,0,1,0,0,42,9,0,2,0,1,4,0,4,1,5,1,0,0,0,70,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingControllerTest.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingControllerTest,class,15,15,0,15,3,1,0,22,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,32,0,0,0,0,0,12,2,11,1,11,0,0,1,0,39,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\config\DDDSampleApplicationContext.java,se.citerus.dddsample.config.DDDSampleApplicationContext,class,22,23,1,22,6,1,0,3,0,0.6166667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,10,0,0,0,0,10,0,0,0,34,6,0,0,0,0,3,0,1,0,11,0,0,0,0,38,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\Specification.java,se.citerus.dddsample.domain.shared.Specification,interface,2,7,5,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\com\pathfinder\api\TransitEdge.java,com.pathfinder.api.TransitEdge,class,0,3,3,0,6,1,0,0,5,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,5,0,0,29,5,0,0,0,0,0,0,5,0,5,0,0,0,0,21,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\persistence\hibernate\CargoRepositoryHibernate.java,se.citerus.dddsample.infrastructure.persistence.hibernate.CargoRepositoryHibernate,class,5,5,0,5,4,2,0,13,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,0,5,1,1,0,1,0,0,0,0,21,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\handling\HandlingEventFactoryTest.java,se.citerus.dddsample.domain.model.handling.HandlingEventFactoryTest,class,16,16,0,16,9,1,0,19,0,0.30555555,0.0,0.0,6,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,2,69,0,0,0,3,0,6,9,14,2,14,1,0,0,0,53,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\web\RouteAssignmentCommand.java,se.citerus.dddsample.interfaces.booking.web.RouteAssignmentCommand,class,1,3,2,1,4,1,0,2,2,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,1,56,2,0,0,0,0,0,0,3,0,2,0,0,1,0,12,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\application\HandlingEventService.java,se.citerus.dddsample.application.HandlingEventService,interface,4,8,4,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\shared\NotSpecificationTest.java,se.citerus.dddsample.domain.shared.NotSpecificationTest,class,4,4,0,4,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,3,0,0,0,0,18,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\scenario\CargoLifecycleScenarioTest.java,se.citerus.dddsample.scenario.CargoLifecycleScenarioTest,class,32,33,1,32,4,1,0,28,1,0.5666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,10,0,0,0,0,10,0,0,10,119,1,0,0,1,1,13,1,22,0,22,1,1,0,0,157,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\location\UnLocode.java,se.citerus.dddsample.domain.model.location.UnLocode,class,2,33,31,2,11,1,0,11,9,0.64285713,0.0,0.0,7,0,6,0,0,1,7,0,0,0,2,1,0,2,0,0,1,0,1,29,7,0,4,0,0,3,0,3,1,3,1,0,0,0,58,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\application\util\DateTestUtil.java,se.citerus.dddsample.application.util.DateTestUtil,class,1,9,8,1,4,1,0,2,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,1,0,3,0,0,1,0,1,0,0,0,25,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingViewAdapter.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingViewAdapter$HandlingEventViewAdapter,innerclass,6,6,0,6,11,1,0,14,0,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,41,6,0,0,0,0,1,0,7,1,5,1,0,0,0,44,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\web\RegistrationCommand.java,se.citerus.dddsample.interfaces.booking.web.RegistrationCommand,class,0,1,1,0,6,1,0,0,9,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,3,0,3,0,0,0,0,12,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\ItineraryTest.java,se.citerus.dddsample.domain.model.cargo.ItineraryTest,class,12,12,0,12,6,1,0,8,4,0.8333333,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,0,0,4,0,1,4,0,1,56,0,0,0,2,0,5,0,22,0,12,1,0,0,0,46,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,class,1,6,5,1,9,1,0,3,14,0.7407407,0.0,0.0,9,0,9,0,0,0,9,0,0,0,6,0,0,6,0,0,6,0,1,40,7,0,0,0,0,0,0,6,0,6,0,0,0,0,36,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\AbstractAcceptanceTest.java,se.citerus.dddsample.acceptance.AbstractAcceptanceTest,class,9,11,2,9,2,1,2,4,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,10,0,0,0,0,0,1,0,1,0,2,0,0,0,0,13,1025,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\experimental\Entity.java,se.citerus.dddsample.domain.shared.experimental.Entity,interface,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingController.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingController,class,14,15,1,14,6,1,0,8,4,0.6,0.0,0.0,5,0,4,0,1,0,5,0,0,0,3,0,0,3,0,0,0,0,0,32,2,0,1,0,0,8,0,7,0,7,1,0,0,0,82,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\AndSpecification.java,se.citerus.dddsample.domain.shared.AndSpecification,class,3,5,2,3,2,2,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,11,1,0,0,0,0,0,0,2,0,2,0,0,0,0,26,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\experimental\ValueObjectSupport.java,se.citerus.dddsample.domain.shared.experimental.ValueObjectSupport,class,3,6,3,3,8,1,0,4,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,19,5,0,5,0,0,0,2,4,0,2,1,0,0,0,33,1025,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CargoBookingPage.java,se.citerus.dddsample.acceptance.pages.CargoBookingPage,class,4,6,2,4,5,1,0,12,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,1,25,1,0,0,0,0,7,0,5,0,5,0,0,0,0,28,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\location\LocationTest.java,se.citerus.dddsample.domain.model.location.LocationTest,class,3,3,0,3,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,11,0,1,0,1,1,0,0,0,19,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\CargoHandledConsumer.java,se.citerus.dddsample.infrastructure.messaging.jms.CargoHandledConsumer,class,6,6,0,6,3,1,0,5,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,17,0,0,0,1,0,0,0,4,0,4,1,0,0,0,45,1,1
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\internal\assembler\CargoRoutingDTOAssembler.java,se.citerus.dddsample.interfaces.booking.facade.internal.assembler.CargoRoutingDTOAssembler,class,12,14,2,12,2,1,0,21,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\com\aggregator\HandlingReportErrors.java,com.aggregator.HandlingReportErrors,class,2,5,3,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingControllerTest.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingControllerTest$TestConfiguration,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\scenario\CargoLifecycleScenarioTest.java,se.citerus.dddsample.scenario.CargoLifecycleScenarioTest$Anonymous1,anonymous,5,5,0,5,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,10,2,0,0,0,0,10,0,0,0,0,1,0,0,0,13,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,class,7,30,23,7,14,2,0,17,0,0.44444445,0.0,0.0,9,0,8,0,0,1,9,0,0,0,3,0,0,3,0,0,0,0,0,40,9,0,5,0,0,4,0,4,1,4,1,0,0,0,44,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\BookingServiceFacade.java,se.citerus.dddsample.interfaces.booking.facade.BookingServiceFacade,interface,3,5,2,3,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\JmsApplicationEventsImpl.java,se.citerus.dddsample.infrastructure.messaging.jms.JmsApplicationEventsImpl$Anonymous4,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CustomerPage.java,se.citerus.dddsample.acceptance.pages.CustomerPage,class,2,3,1,2,5,1,0,11,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,25,0,0,0,0,0,6,0,5,0,5,0,0,0,0,27,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\persistence\hibernate\HandlingEventRepositoryHibernate.java,se.citerus.dddsample.infrastructure.persistence.hibernate.HandlingEventRepositoryHibernate,class,6,6,0,6,2,2,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,18,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Delivery.java,se.citerus.dddsample.domain.model.cargo.Delivery,class,16,23,7,16,55,1,0,39,122,0.8233333,0.0,0.0,25,1,12,10,0,3,15,0,0,0,12,2,0,12,0,0,2,0,2,183,44,2,12,0,0,3,0,18,0,18,4,0,0,0,150,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\web\RouteAssignmentCommand.java,se.citerus.dddsample.interfaces.booking.web.RouteAssignmentCommand$LegCommand,innerclass,1,1,0,1,11,1,0,0,45,0.8181818,0.0,0.0,11,1,11,0,0,0,11,0,0,0,5,0,0,5,0,0,0,0,0,40,6,0,0,0,0,0,0,5,0,5,0,0,0,0,16,25,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\com\pathfinder\config\PathfinderApplicationContext.java,com.pathfinder.config.PathfinderApplicationContext,class,7,9,2,7,2,1,0,1,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\com\pathfinder\internal\GraphDAO.java,com.pathfinder.internal.GraphDAO,interface,0,3,3,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingViewAdapter.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingViewAdapter,class,13,17,4,13,21,1,0,29,0,0.71212125,0.0,0.0,11,0,10,1,0,0,10,0,0,0,6,0,0,6,0,0,6,0,2,122,13,1,2,0,0,11,0,15,4,13,1,0,1,0,90,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\com\aggregator\HandlingReport.java,com.aggregator.HandlingReport,class,3,8,5,3,10,1,0,0,28,0.8,0.0,0.0,9,0,9,0,0,0,9,0,0,0,5,0,0,0,5,0,0,0,0,37,5,0,1,0,0,6,0,5,0,5,1,0,0,0,97,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\voyage\CarrierMovementTest.java,se.citerus.dddsample.domain.model.voyage.CarrierMovementTest,class,2,2,0,2,7,1,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,3,2,0,2,0,5,0,5,1,0,0,0,29,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\shared\AlwaysTrueSpec.java,se.citerus.dddsample.domain.shared.AlwaysTrueSpec,class,1,4,3,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\infrastructure\persistence\inmemory\CargoRepositoryInMem.java,se.citerus.dddsample.infrastructure.persistence.inmemory.CargoRepositoryInMem,class,8,11,3,8,8,1,0,13,6,0.5625,0.0,0.0,8,1,8,0,0,0,8,0,0,0,2,0,0,2,0,0,0,0,5,43,4,0,0,0,0,5,1,13,0,13,0,0,0,0,63,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\application\CargoInspectionService.java,se.citerus.dddsample.application.CargoInspectionService,interface,1,6,5,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\com\pathfinder\internal\GraphTraversalServiceImpl.java,com.pathfinder.internal.GraphTraversalServiceImpl,class,5,8,3,5,8,1,0,14,2,0.65,0.0,0.0,5,0,2,3,0,0,2,0,0,0,4,2,0,4,0,0,2,0,1,53,4,2,0,0,1,0,19,26,11,19,2,0,0,0,55,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\RouteCandidateDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.RouteCandidateDTO,class,1,6,5,1,2,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,22,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\JmsApplicationEventsImpl.java,se.citerus.dddsample.infrastructure.messaging.jms.JmsApplicationEventsImpl$Anonymous1,anonymous,4,4,0,4,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\JmsApplicationEventsImpl.java,se.citerus.dddsample.infrastructure.messaging.jms.JmsApplicationEventsImpl$Anonymous2,anonymous,4,4,0,4,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\JmsApplicationEventsImpl.java,se.citerus.dddsample.infrastructure.messaging.jms.JmsApplicationEventsImpl$Anonymous3,anonymous,4,4,0,4,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\interfaces\tracking\TrackCommandValidatorTest.java,se.citerus.dddsample.interfaces.tracking.TrackCommandValidatorTest,class,7,7,0,7,3,1,0,12,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,23,0,0,0,0,0,4,1,4,0,4,0,0,0,0,23,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\handling\HandlingEvent.java,se.citerus.dddsample.domain.model.handling.HandlingEvent,class,9,34,25,9,20,1,0,17,2,0.61538464,0.0,0.0,13,0,12,0,0,1,13,0,0,0,7,0,0,7,0,0,0,0,1,95,12,0,5,0,0,26,0,14,2,9,1,0,1,0,119,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CargoDetailsPage.java,se.citerus.dddsample.acceptance.pages.CargoDetailsPage,class,4,8,4,4,7,1,0,12,0,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,1,1,2,0,0,2,0,1,34,3,0,0,0,0,9,0,7,0,7,0,0,0,0,48,1,0
