RepositoryAge,RepositoyCreatedAt,ReleasesCount,PrimaryLanguage,RepositoryUrl,RepositoryClone,RepositoryOwner,StarsCount,SourceLinesOfCode
0,09/14/2021 20:35:07,0,,,https://github.com/bisq-network/bisq.git,bisq-network/bisq,0,
0,09/14/2021 20:35:07,0,,,https://github.com/hussien89aa/AndroidTutorialForBeginners.git,hussien89aa/AndroidTutorialForBeginners,0,
0,09/14/2021 20:35:07,0,,,https://github.com/Doikki/DKVideoPlayer.git,Doikki/DKVideoPlayer,0,
0,09/14/2021 20:35:07,0,,,https://github.com/aws/aws-sdk-java.git,aws/aws-sdk-java,0,
0,09/14/2021 20:35:07,0,,,https://github.com/androidx/androidx.git,androidx/androidx,0,
0,09/14/2021 20:35:07,0,,,https://github.com/Col-E/Recaf.git,Col-E/Recaf,0,
0,09/14/2021 20:35:07,0,,,https://github.com/NotFound9/interviewGuide.git,NotFound9/interviewGuide,0,
0,09/14/2021 20:35:07,0,,,https://github.com/alibaba/QLExpress.git,alibaba/QLExpress,0,
0,09/14/2021 20:35:07,0,,,https://github.com/obsidiandynamics/kafdrop.git,obsidiandynamics/kafdrop,0,
0,09/14/2021 20:35:07,0,,,https://github.com/jiangqqlmj/FastDev4Android.git,jiangqqlmj/FastDev4Android,0,
0,09/14/2021 20:35:07,0,,,https://github.com/CrawlScript/WebCollector.git,CrawlScript/WebCollector,0,
0,09/14/2021 20:35:07,0,,,https://github.com/bmelnychuk/AndroidTreeView.git,bmelnychuk/AndroidTreeView,0,
0,09/14/2021 20:35:07,0,,,https://github.com/jprante/elasticsearch-jdbc.git,jprante/elasticsearch-jdbc,0,
0,09/14/2021 20:35:07,0,,,https://github.com/osmandapp/OsmAnd.git,osmandapp/OsmAnd,0,
0,09/14/2021 20:35:07,0,,,https://github.com/yanzhenjie/AndServer.git,yanzhenjie/AndServer,0,
0,09/14/2021 20:35:07,0,,,https://github.com/apollographql/apollo-android.git,apollographql/apollo-android,0,
0,09/14/2021 20:35:07,0,,,https://github.com/w446108264/XhsEmoticonsKeyboard.git,w446108264/XhsEmoticonsKeyboard,0,
0,09/14/2021 20:35:07,0,,,https://github.com/JulienGenoud/android-percent-support-lib-sample.git,JulienGenoud/android-percent-support-lib-sample,0,
0,09/14/2021 20:35:07,0,,,https://github.com/jindrapetrik/jpexs-decompiler.git,jindrapetrik/jpexs-decompiler,0,
0,09/14/2021 20:35:07,0,,,https://github.com/sunfusheng/StickyHeaderListView.git,sunfusheng/StickyHeaderListView,0,
0,09/14/2021 20:35:07,0,,,https://github.com/AweiLoveAndroid/CommonDevKnowledge.git,AweiLoveAndroid/CommonDevKnowledge,0,
0,09/14/2021 20:35:07,0,,,https://github.com/alibaba/Alink.git,alibaba/Alink,0,
0,09/14/2021 20:35:07,0,,,https://github.com/szerhusenBC/jwt-spring-security-demo.git,szerhusenBC/jwt-spring-security-demo,0,
0,09/14/2021 20:35:07,0,,,https://github.com/square/flow.git,square/flow,0,
0,09/14/2021 20:35:07,0,,,https://github.com/mzule/ActivityRouter.git,mzule/ActivityRouter,0,
0,09/14/2021 20:35:07,0,,,https://github.com/jiajunhui/PlayerBase.git,jiajunhui/PlayerBase,0,
